NAME/SERVICE/ADDRESS/ROUTE/ZONE/CONTACT
Midwest Construction IncSW-COMM-2YD   2163 Main Way                 RT-DET-0A1    C-00761       
Juniper Construction LLCSW-COMM-2YD   7233 Joy Dr                   RT-DET-0A1    C-18746       
Cedar Excavating Corp - SW-COMM-2YD   7096 Washington Ave           RT-DET-0A1    C-38343       
Blue Recycling Corp - SiSW-COMM-2YD   1894 Ford St                  RT-DET-0A1    C-41347       
Silver Contracting - SitSW-COMM-2YD   2341 Woodward Way             RT-DET-0A1    C-28075       
Red Contracting Co. - SiSW-COMM-2YD   8827 Middlebelt St            RT-DET-0A1    C-03620       
Red Sanitation - Site 1 SW-COMM-2YD   5502 Warren Pkwy              RT-DET-0A1    C-12587       
Apex Hauling Inc - Site SW-COMM-2YD   7836 Oak Rd                   RT-DET-0A1    C-19675       
Iron Builders - Site 2  SW-COMM-2YD   3440 Plymouth Ave             RT-DET-0A1    C-21058       
Twin Demolition Co - SitSW-COMM-2YD   5787 Grant Blvd               RT-DET-0A1    C-28499       
Oak Hauling LLC - Site 4SW-COMM-2YD   7655 Trumbull Ln              RT-DET-0A1    C-07409       
Silver Removal Inc - SitSW-COMM-2YD   4004 Trumbull Ln              RT-DET-0A1    C-42896       
Liberty Disposal LLC - SSW-COMM-2YD   9065 Monroe Blvd              RT-DET-0A1    C-32090       
Pioneer Transport Co - SSW-COMM-2YD   4837 Cherry Hill Ave          RT-DET-0A1    C-18984       
Riverside Landscaping CoSW-COMM-2YD   2975 Cedar St                 RT-DET-0A1    C-30181       
Summit Transport LLC - SSW-COMM-2YD   3081 Plymouth Rd              RT-DET-0A1    C-33800       
North Landscaping LLC - SW-COMM-2YD   3780 Jefferson Ct             RT-DET-0A1    C-29475       
Liberty Recycling LLC - SW-COMM-2YD   2237 Grant Ave                RT-DET-0A1    C-21233       
Zephyr Landscaping Corp SW-COMM-2YD   6879 Jackson Rd               RT-DET-0A1    C-00264       
Blue Sanitation - Site 2SW-COMM-2YD   5126 Oak Way                  RT-DET-0A1    C-07617       
Zephyr Builders Ltd - SiSW-COMM-2YD   5242 Haggerty Ct              RT-DET-0A1    C-13361       
Golden Recycling LLC - SSW-COMM-2YD   4416 Cherry Hill Ave          RT-DET-0A1    C-44354       
North Hauling - Site 1  SW-COMM-2YD   9505 Haggerty Dr              RT-DET-0A1    C-18111       
West Waste - Site 2     SW-COMM-2YD   2174 Adams St                 RT-DET-0A1    C-23103       
Twin Maintenance LLC - SSW-COMM-2YD   1353 Grant Ave                RT-DET-0A1    C-40351       
Heritage Waste Ltd - SitSW-COMM-2YD   9174 Ford Ave                 RT-DET-0A1    C-18637       
Twin Contracting Co - SiSW-COMM-2YD   5733 Haggerty Ct              RT-DET-0A1    C-18579       
Riverside Demolition LLCSW-COMM-2YD   1236 Harrison St              RT-DET-0A1    C-17085       
Red Demolition Ltd - SitSW-COMM-2YD   7283 Trumbull Ln              RT-DET-0A1    C-14378       
West Development Ltd - SSW-COMM-2YD   4961 Van Buren Rd             RT-DET-0A1    C-44616       
Lakeside Maintenance - SSW-COMM-2YD   492 Monroe Ln                 RT-DET-0A1    C-18813       
Lakeside Excavating LLC SW-COMM-2YD   913 Oak Blvd                  RT-DET-0A1    C-00060       
Cedar Recycling Corp - SSW-COMM-2YD   73 Adams Ln                   RT-DET-0A1    C-38271       
Quality Demolition LLC -SW-COMM-2YD   1634 Plymouth Ct              RT-DET-0A1    C-38952       
Riverside Landscaping LLSW-COMM-2YD   7108 Madison Dr               RT-DET-0A1    C-13823       
Eagle Sanitation Inc - SSW-COMM-2YD   9999 Grand River Rd           RT-DET-0A1    C-00393       
Silver Sanitation - SiteSW-COMM-2YD   4044 Warren Dr                RT-DET-0A1    C-05499       
Valley Contracting Co - SW-COMM-2YD   7308 Cedar St                 RT-DET-0A1    C-42720       
Quality Landscaping Ltd SW-COMM-2YD   4250 Michigan Dr              RT-DET-0A1    C-40656       
Keystone Hauling Inc - SSW-COMM-2YD   4236 Grant Ln                 RT-DET-0A1    C-03781       
Heritage Hauling Co - SiSW-COMM-2YD   9593 Lincoln Ave              RT-DET-0A1    C-21581       
North Sanitation Inc - SSW-COMM-2YD   5039 Trumbull Ct              RT-DET-0A1    C-32533       
Midwest Services - Site SW-COMM-2YD   6179 Greenfield Ln            RT-DET-0A1    C-00777       
Liberty Contracting Co -SW-COMM-2YD   8558 Joy St                   RT-DET-0A1    C-44594       
Quality Sanitation - SitSW-COMM-2YD   7014 Maple St                 RT-DET-0A1    C-30099       
Red Hauling Ltd - Site 4SW-COMM-2YD   6003 Greenfield Ave           RT-DET-0A1    C-23732       
Pioneer Construction IncSW-COMM-2YD   1219 Cass Blvd                RT-DET-0A1    C-40842       
W. Construction Inc - SiSW-COMM-2YD   245 Haggerty Way              RT-DET-0A1    C-00353       
Red Sanitation Ltd - SitSW-COMM-2YD   2464 Oak Dr                   RT-DET-0A1    C-43302       
Riverside Builders Inc -SW-COMM-2YD   3389 Greenfield Ct            RT-DET-0A1    C-02502       
Cornerstone Maintenance SW-COMM-2YD   6794 Madison Dr               RT-DET-0A1    C-05016       
Blue Excavating - Site 3SW-COMM-2YD   2991 Jefferson St             RT-DET-0A1    C-40253       
Apex Hauling Corp - SiteSW-COMM-2YD   1662 Cedar Pkwy               RT-DET-0A1    C-26962       
Pioneer Hauling - Site 1SW-COMM-2YD   4430 Oak Ln                   RT-DET-0A1    C-18425       
Apex Maintenance Co - SiSW-COMM-2YD   8976 Madison St               RT-DET-0A1    C-22008       
Magnolia Builders - SiteSW-COMM-2YD   3511 Jefferson Ct             RT-DET-0A1    C-35927       
Cornerstone Waste - SiteSW-COMM-2YD   666 Jefferson Ln              RT-DET-0A1    C-12841       
Oak Contracting Ltd - SiSW-COMM-2YD   8226 Trumbull Ct              RT-DET-0A1    C-41162       
Cedar Builders Corp - SiSW-COMM-2YD   9046 Woodward Dr              RT-DET-0A1    C-16143       
West Transport - Site 3 SW-COMM-2YD   433 Woodward Ln               RT-DET-0A1    C-17782       
Pioneer Recycling - SiteSW-COMM-2YD   6627 Cass Ct                  RT-DET-0A1    C-06796       
West Maintenance Co - SiSW-COMM-2YD   524 Haggerty Ave              RT-DET-0A1    C-31004       
Riverside Services LLC -SW-COMM-2YD   9580 Warren Dr                RT-DET-0A1    C-39216       
Red Construction - Site SW-COMM-2YD   7554 Grant Dr                 RT-DET-0A1    C-00251       
Apex Demolition LLC - SiSW-COMM-2YD   2707 Trumbull Ln              RT-DET-0A1    C-43253       
Iron Landscaping Ltd - SSW-COMM-2YD   9956 Joy Dr                   RT-DET-0A1    C-25666       
lakeside recycling corp SW-COMM-2YD   6748 Ford Ct                  RT-DET-0A1    C-03592       
Heritage Sanitation - SiSW-COMM-2YD   PO Box 6332                   RT-DET-0A1    C-11106       
Twin Contracting LLC - SSW-COMM-2YD   3486 Washington Ln            RT-DET-0A1    C-22257       
Cornerstone Removal Co -SW-COMM-2YD   3301 Washington Blvd          RT-DET-0A1    C-39762       
Twin Development - Site SW-COMM-2YD   4080 Van Buren Ct             RT-DET-0A1    C-11832       
Twin Demolition LLC - SiSW-COMM-2YD   2489 Plymouth St              RT-DET-0A1    C-38060       
Juniper Builders Corp - SW-COMM-2YD   9734 Van Buren Rd             RT-DET-0A1    C-19566       
Delta Waste Inc - Site 2SW-COMM-2YD   4412 Van Buren Rd             RT-DET-0A1    C-04531       
Heritage Excavating Co -SW-COMM-2YD   4730 Woodward Ln              RT-DET-0A1    C-43951       
Zephyr Contracting - SitSW-COMM-2YD   6164 Telegraph Rd             RT-DET-0A1    C-14034       
Liberty Waste Corp - SitSW-COMM-2YD   9473 Madison Way              RT-DET-0A1    C-32012       
United Excavating Inc - SW-COMM-2YD   7712 Plymouth Ct              RT-DET-0A1    C-00890       
Pioneer Demolition Co - SW-COMM-2YD   6936 Washington Ave           RT-DET-0A1    C-13344       
Zephyr Maintenance LLC -SW-COMM-2YD   1144 Greenfield Ct            RT-DET-0A1    C-06724       
Golden Hauling Corp - SiSW-COMM-2YD   5159 Washington Blvd          RT-DET-0A1    C-17383       
United Disposal LLC - SiSW-COMM-2YD   9079 Oak St                   RT-DET-0A1    C-09995       
Apex Builders - Site 1  SW-COMM-2YD   69 Haggerty Ln                RT-DET-0A1    C-01354       
Cornerstone Landscaping SW-COMM-2YD   9450 Telegraph Way            RT-DET-0A1    C-20653       
United Recycling LLC - SSW-COMM-2YD   6565 Franklin Blvd            RT-DET-0A1    C-18749       
Apex Contracting Corp - SW-COMM-2YD   9580 Cass Ct                  RT-DET-0A1    C-40772       
Heritage Hauling - Site SW-COMM-2YD   2345 Warren Ct                RT-DET-0A1    C-41250       
cornerstone sanitation lSW-COMM-2YD   1188 Oak St                   RT-DET-0A1    C-00963       
Cornerstone Demolition LSW-COMM-2YD   403 Grand River St            RT-DET-0A1    C-38848       
Liberty Services - Site SW-COMM-2YD   7613 Lincoln Ct               RT-DET-0A1    C-33428       
Keystone Transport Corp SW-COMM-2YD   6587 Main Ct                  RT-DET-0A1    C-36767       
Cedar Development Ltd - SW-COMM-2YD   7255 Main St                  RT-DET-0A1    C-20481       
Apex Services - Site 3  SW-COMM-2YD   6367 Jackson Dr               RT-DET-0A1    C-13554       
Cedar Transport Corp - SSW-COMM-2YD   3031 Haggerty Rd              RT-DET-0A1    C-14787       
Red Recycling LLC - SiteSW-COMM-2YD   4733 Jefferson Ct             RT-DET-0A1    C-32773       
Juniper Sanitation Inc -SW-COMM-2YD   2445 Main Rd                  RT-DET-0A1    C-20691       
Lakeside Sanitation Co -SW-COMM-2YD   3654 Woodward Ct              RT-DET-0A1    C-12417       
Blue Disposal - Site 2  SW-COMM-2YD   9062 Cedar Ln                 RT-DET-0A1    C-37573       
Juniper Sanitation Corp SW-COMM-2YD   9584 Adams Ave                RT-DET-0A1    C-26083       
Midwest Landscaping LLC SW-COMM-2YD   9182 Oak Dr                   RT-DET-0A1    C-18999       
Golden Removal - Site 3 SW-COMM-2YD   9324 Ford Dr                  RT-DET-0A1    C-12161       
Golden Hauling - Site 3 SW-COMM-2YD   17 Cedar Pkwy                 RT-DET-0A1    C-28409       
Oak Services Co - Site 3SW-COMM-2YD   8338 Cedar Rd                 RT-DET-0A1    C-24653       
Midwest Contracting CorpSW-COMM-2YD   9502 Grant Way                RT-DET-0A1    C-23640       
West Transport Ltd - SitSW-COMM-2YD   649 Greenfield Ave            RT-DET-0A1    C-29781       
Magnolia Services Co - SSW-COMM-2YD   2247 Franklin Dr              RT-DET-0A1    C-21275       
Delta Development Co - SSW-COMM-2YD   455 Jefferson Blvd            RT-DET-0A1    C-38885       
Riverside Recycling Ltd SW-COMM-2YD   1416 Harrison Way             RT-DET-0A1    C-33899       
Heritage Disposal Ltd - SW-COMM-2YD   82 Jefferson Ln               RT-DET-0A1    C-13482       
Cornerstone Excavating -SW-COMM-2YD   6940 Jackson Ct               RT-DET-0A1    C-22505       
Lakeside Demolition Inc SW-COMM-2YD   9571 Grand River Blvd         RT-DET-0A1    C-14656       
Heritage Excavating - SiSW-COMM-2YD   9966 Main Pkwy                RT-DET-0A1    C-26787       
Red Waste Corp - Site 4 SW-COMM-2YD   3890 Middlebelt Pkwy          RT-DET-0A1    C-16650       
Summit Demolition - SiteSW-COMM-2YD   9212 Lincoln Way              RT-DET-0A1    C-05852       
Quality Landscaping - SiSW-COMM-2YD   9025 Cass Ct                  RT-DET-0A1    C-14047       
Iron Hauling LLC - Site SW-COMM-2YD   7519 Maple Blvd               RT-DET-0A1    C-24676       
Quality Development CorpSW-COMM-2YD   9706 Joy Blvd                 RT-DET-0A1    C-33900       
United Services Ltd - SiSW-COMM-2YD   8583 Joy Rd                   RT-DET-0A1    C-44090       
Red Landscaping Ltd - SiSW-COMM-2YD   794 Franklin Pkwy             RT-DET-0A1    C-10079       
Valley Services Ltd - SiSW-COMM-2YD   7313 Adams Way                RT-DET-0A1    C-11923       
Pioneer Disposal LLC - SSW-COMM-2YD   1128 Oak Ave                  RT-DET-0A1    C-27142       
Silver Excavating - SiteSW-COMM-2YD   9378 Lincoln Ave              RT-DET-0A1    C-40096       
Lakeside Excavating - SiSW-COMM-2YD   8244 Telegraph Blvd           RT-DET-0A1    C-28943       
Cedar Landscaping Co - SSW-COMM-2YD   2839 Warren Way               RT-DET-0A1    C-06122       
Cornerstone Disposal LLCSW-COMM-2YD   RR 4 Box 45                   RT-DET-0A1    C-22656       
Red Builders LLC - Site SW-COMM-2YD   2540 Jackson Rd               RT-DET-0A1    C-38657       
Twin Removal - Site 3   SW-COMM-2YD   8708 Oak Pkwy                 RT-DET-0A1    C-14390       
Silver Development Inc -SW-COMM-2YD   222 Madison Way               RT-DET-0A1    C-12498       
West Construction Co - SSW-COMM-2YD   1793 Van Buren Way            RT-DET-0A1    C-14053       
Red Demolition Co - SiteSW-COMM-2YD   6451 Jackson Pkwy             RT-DET-0A1    C-32517       
Cedar Construction Ltd -SW-COMM-2YD   9404 Adams Ln                 RT-DET-0A1    C-07478       
Liberty Removal - Site 2SW-COMM-2YD   3 Jefferson Dr                RT-DET-0A1    C-17242       
Eagle Builders - Site 2 SW-COMM-2YD   7426 Haggerty Blvd            RT-DET-0A1    C-01949       
Cedar Maintenance - SiteSW-COMM-2YD   2617 Greenfield Blvd          RT-DET-0A1    C-19019       
Cedar Development - SiteSW-COMM-2YD   5565 Washington Dr            RT-DET-0A1    C-38306       
Apex Recycling Inc - SitSW-COMM-2YD   70 Washington Ave             RT-DET-0A1    C-23262       
Blue Builders Ltd - SiteSW-COMM-2YD   5653 Maple St                 RT-DET-0A1    C-27893       
Eagle Hauling Co - Site SW-COMM-2YD   5175 Lincoln Pkwy             RT-DET-0A1    C-16976       
Cornerstone Hauling Co -SW-COMM-2YD   2936 Jackson St               RT-DET-0A1    C-40953       
West Removal Ltd - Site SW-COMM-2YD   5589 Van Buren Pkwy           RT-DET-0A1    C-29170       
Cedar Development - SiteSW-COMM-2YD   3344 Cass Way                 RT-DET-0A1    C-38818       
Quality Hauling - Site 2SW-COMM-2YD   9388 Cherry Hill Dr           RT-DET-0A1    C-15234       
Liberty Development LLC SW-COMM-2YD   6658 Harrison Way             RT-DET-0A1    C-30145       
Juniper Demolition Inc -SW-COMM-2YD   5932 Woodward Pkwy            RT-DET-0A1    C-12406       
Silver Landscaping Corp SW-COMM-2YD   6543 Ford Blvd                RT-DET-0A1    C-11067       
Magnolia Contracting - SSW-COMM-2YD   2197 Cedar Blvd               RT-DET-0A1    C-14559       
Summit Demolition Corp -SW-COMM-2YD   3789 Greenfield St            RT-DET-0A1    C-38283       
Red Excavating Ltd - SitSW-COMM-2YD   8807 Washington Ave           RT-DET-0A1    C-11589       
Riverside Transport Inc SW-COMM-2YD   4887 Lincoln Dr               RT-DET-0A1    C-24764       
Delta Maintenance - SiteSW-COMM-2YD   5701 Joy Pkwy                 RT-DET-0A1    C-19158       
West Recycling - Site 4 SW-COMM-2YD   4654 Trumbull Ln              RT-DET-0A1    C-32668       
Juniper Builders LLC - SSW-COMM-2YD   942 Orchard Lake Dr           RT-DET-0A1    C-24385       
West Development Ltd - SSW-COMM-2YD   6885 Monroe St                RT-DET-0A1    C-44616       
United Transport Ltd - SSW-COMM-2YD   1354 Adams Dr                 RT-DET-0A1    C-13055       
First Hauling - Site 4  SW-COMM-2YD   6064 Warren Ct                RT-DET-0A1    C-25650       
Pioneer Construction CorSW-COMM-2YD   8229 Main Ave                 RT-DET-0A1    C-30801       
United Excavating Co - SSW-COMM-2YD   3688 Orchard Lake Ln          RT-DET-0A1    C-30025       
North Demolition - Site SW-COMM-2YD   8949 Van Buren Ave            RT-DET-0A1    C-21985       
Keystone Sanitation - SiSW-COMM-2YD   5917 Orchard Lake Rd          RT-DET-0A1    C-39454       
Heritage Transport Ltd -SW-COMM-2YD   4140 Michigan Dr              RT-DET-0A1    C-08325       
Red Demolition Inc - SitSW-COMM-2YD   2731 Haggerty Ln              RT-DET-0A1    C-01389       
quality hauling - Site 2SW-COMM-2YD   2155 Harrison Pkwy            RT-DET-0A1    C-03506       
Apex Builders Inc - SiteSW-COMM-2YD   7214 Harrison Way             RT-DET-0A1    C-01727       
North Demolition Inc - SSW-COMM-2YD   9061 Cass Dr                  RT-DET-0A1    C-08334       
West Disposal - Site 2  SW-COMM-2YD   4373 Joy Rd                   RT-DET-0A1    C-39303       
Golden Transport Corp - SW-COMM-2YD   8754 Orchard Lake St          RT-DET-0A1    C-31420       
Golden Excavating - SiteSW-COMM-2YD   7354 Oak Blvd                 RT-DET-0A1    C-22430       
Silver Builders Co - SitSW-COMM-2YD   1666 Middlebelt St            RT-DET-0A1    C-05849       
Lakeside Removal - Site SW-COMM-2YD   9873 Harrison Ave             RT-DET-0A1    C-15603       
Keystone Recycling Ltd -SW-COMM-2YD   963 Ford St                   RT-DET-0A1    C-14448       
Delta Recycling Corp - SSW-COMM-2YD   7089 Adams Rd                 RT-DET-0A1    C-15208       
Pioneer Development Inc SW-COMM-2YD   8443 Oak Way                  RT-DET-0A1    C-29339       
Silver Transport LLC - SSW-COMM-2YD   3489 Washington Ln            RT-DET-0A1    C-30110       
Silver Landscaping Inc -SW-COMM-2YD   7277 Cherry Hill Rd           RT-DET-0A1    C-36033       
Juniper Excavating - SitSW-COMM-2YD   4627 Telegraph Pkwy           RT-DET-0A1    C-33232       
Keystone Removal - Site SW-COMM-2YD   3834 Warren Pkwy              RT-DET-0A1    C-38783       
Lakeside Hauling - Site SW-COMM-2YD   7435 Telegraph St             RT-DET-0A1    C-10387       
Lakeside Disposal - SiteSW-COMM-2YD   6943 Lincoln Ave              RT-DET-0A1    C-17084       
Zephyr Sanitation - SiteSW-COMM-2YD   6899 Jefferson Ln             RT-DET-0A1    C-11403       
Delta Disposal Co - SiteSW-COMM-2YD   6331 Maple Blvd               RT-DET-0A1    C-37635       
First Contracting - SiteSW-COMM-2YD   4372 Lincoln Dr               RT-DET-0A1    C-30290       
First Development Inc - SW-COMM-2YD   5397 Woodward Ln              RT-DET-0A1    C-29785       
Blue Hauling LLC - Site SW-COMM-2YD   5701 Telegraph Ln             RT-DET-0A1    C-01749       
United Removal LLC - SitSW-COMM-2YD   8048 Ford Rd                  RT-DET-0A1    C-14154       
Magnolia Recycling LLC -SW-COMM-2YD   6542 Woodward Ct              RT-DET-0A1    C-28246       
Midwest Recycling - SiteSW-COMM-2YD   2482 Grand River Blvd         RT-DET-0A1    C-23625       
Q. Removal - Site 2     SW-COMM-2YD   8430 Oak Ct                   RT-DET-0A1    C-00562       
West Hauling Inc - Site SW-COMM-2YD   423 Adams Dr                  RT-DET-0A1    C-20841       
Valley Recycling LLC - SSW-COMM-2YD   1984 Jackson St               RT-DET-0A1    C-14438       
Keystone Maintenance Co SW-COMM-2YD   1556 Oak Ct                   RT-DET-0A1    C-27447       
West Services Co - Site SW-COMM-2YD   3602 Cedar Ave                RT-DET-0A1    C-06417       
Juniper Services Corp - SW-COMM-2YD   No Address on File            RT-DET-0A1    C-03907       
Cornerstone Disposal - SSW-COMM-2YD   No Address on File            RT-DET-0A1    C-33362       
Apex Disposal LLC - SiteSW-COMM-2YD   2804 Haggerty Dr              RT-DET-0A1    C-18660       
Iron Excavating Corp - SSW-COMM-2YD   5732 Plymouth Ave             RT-DET-0A1    C-01684       
Midwest Hauling - Site 4SW-COMM-2YD   5789 Harrison St              RT-DET-0A1    C-30956       
First Development Co - SSW-COMM-2YD   3081 Adams Blvd               RT-DET-0A1    C-24727       
Silver Disposal - Site 3SW-COMM-2YD   9482 Greenfield St            RT-DET-0A1    C-02355       
Blue Development Corp - SW-COMM-2YD   7943 Jackson Ln               RT-DET-0A1    C-05301       
North Builders LLC - SitSW-COMM-2YD   8135 Grant Way                RT-DET-0A1    C-35122       
Blue Waste - Site 3     SW-COMM-2YD   1186 Trumbull Ct              RT-DET-0A1    C-38011       
West Construction Ltd - SW-COMM-2YD   4588 Lincoln Rd               RT-DET-0A1    C-01425       
Oak Recycling - Site 1  SW-COMM-2YD   6285 Michigan Dr              RT-DET-0A1    C-40313       
Cornerstone Contracting SW-COMM-2YD   4372 Lincoln Pkwy             RT-DET-0A1    C-44803       
Midwest Development - SiSW-COMM-2YD   651 Michigan Ct               RT-DET-0A1    C-27923       
Golden Hauling LLC - SitSW-COMM-2YD   4475 Cedar Blvd               RT-DET-0A1    C-04966       
First Hauling Co - Site SW-COMM-2YD   1675 Warren Way               RT-DET-0A1    C-10442       
Riverside Excavating IncSW-COMM-2YD   3781 Van Buren Ct             RT-DET-0A1    C-39489       
Keystone Development IncSW-COMM-2YD   9302 Joy Ln                   RT-DET-0A1    C-38622       
Red Services LLC - Site SW-COMM-2YD   6131 Oak St                   RT-DET-0A1    C-40922       
Delta Disposal LLC - SitSW-COMM-2YD   1413 Washington Ln            RT-DET-0A1    C-35919       
Cedar Excavating Co - SiSW-COMM-2YD   3917 Madison Blvd             RT-DET-0A1    C-29152       
Zephyr Sanitation - SiteSW-COMM-2YD   8229 Middlebelt Ct            RT-DET-0A1    C-32402       
Riverside Landscaping LtSW-COMM-2YD   344 Jackson Dr                RT-DET-0A1    C-22357       
Keystone Disposal LLC - SW-COMM-2YD   5102 Joy Ln                   RT-DET-0A1    C-41639       
North Disposal Ltd - SitSW-COMM-2YD   2656 Ford Ct                  RT-DET-0A1    C-04486       
Summit Contracting - SitSW-COMM-2YD   4831 Michigan Blvd            RT-DET-0A1    C-03531       
Delta Maintenance Ltd - SW-COMM-2YD   7237 Adams Ave                RT-DET-0A1    C-41249       
Keystone Removal - Site SW-COMM-2YD   3343 Cedar Ct                 RT-DET-0A1    C-19145       
Cornerstone Services - SSW-COMM-2YD   8566 Adams Dr                 RT-DET-0A1    C-44436       
Golden Disposal Inc - SiSW-COMM-2YD   8460 Warren Dr                RT-DET-0A1    C-10758       
Liberty Excavating LLC -SW-COMM-2YD   5071 Monroe Blvd              RT-DET-0A1    C-30101       
Iron Transport Co - SiteSW-COMM-2YD   5368 Cass Rd                  RT-DET-0A1    C-23359       
Pioneer Builders Corp - SW-COMM-2YD   7195 Maple Ave                RT-DET-0A1    C-17343       
Delta Contracting - SiteSW-COMM-2YD   2757 Telegraph Dr             RT-DET-0A1    C-16313       
Red Services Corp - SiteSW-COMM-2YD   6043 Ford Ct                  RT-DET-0A1    C-15766       
North Services Co - SiteSW-COMM-2YD   PO Box 1968                   RT-DET-0A1    C-29889       
Iron Removal Corp - SiteSW-COMM-2YD   6360 Middlebelt Pkwy          RT-DET-0A1    C-10277       
Apex Transport Corp - SiSW-COMM-2YD   2596 Woodward Ct              RT-DET-0A1    C-37979       
Cornerstone Waste Co - SSW-COMM-2YD   3195 Washington Ct            RT-DET-0A1    C-21722       
Cornerstone Disposal - SSW-COMM-2YD   6248 Haggerty Pkwy            RT-DET-0A1    C-10847       
Pioneer Excavating Ltd -SW-COMM-2YD   7728 Joy Rd                   RT-DET-0A1    C-19576       
Golden Builders - Site 1SW-COMM-2YD   1264 Lincoln Ct               RT-DET-0A1    C-29076       
Apex Excavating Ltd - SiSW-COMM-2YD   6025 Lincoln Ct               RT-DET-0A1    C-41470       
Silver Recycling - Site SW-COMM-2YD   5717 Woodward Dr              RT-DET-0A1    C-03972       
Delta Excavating - Site SW-COMM-2YD   2492 Adams Ln                 RT-DET-0A1    C-00541       
Q. Development - Site 1 SW-COMM-2YD   5170 Grant Ln                 RT-DET-0A1    C-02050       
Liberty Landscaping CorpSW-COMM-2YD   5463 Cass Way                 RT-DET-0A1    C-28101       
Golden Waste - Site 2   SW-COMM-2YD   8456 Jefferson Blvd           RT-DET-0A1    C-28254       
Red Builders Corp - SiteSW-COMM-2YD   4112 Jefferson Rd             RT-DET-0A1    C-40904       
Iron Excavating Corp - SSW-COMM-2YD   5503 Lincoln Rd               RT-DET-0A1    C-01683       
Riverside Builders Inc -SW-COMM-2YD   7163 Michigan Blvd            RT-DET-0A1    C-38722       
Lakeside Contracting LtdSW-COMM-2YD   7520 Adams Way                RT-DET-0A1    C-08700       
Heritage Contracting LLCSW-COMM-2YD   2763 Oak Ave                  RT-DET-0A1    C-19238       
First Development Ltd - SW-COMM-2YD   5356 Michigan Pkwy            RT-DET-0A1    C-31723       
T. Disposal - Site 1    SW-COMM-2YD   RR 6 Box 93                   RT-DET-0A1    C-03136       
Midwest Development - SiSW-COMM-2YD   139 Lincoln Rd                RT-DET-0A1    C-35016       
First Removal LLC - SiteSW-COMM-2YD   4477 Monroe St                RT-DET-0A1    C-15704       
Lakeside Recycling - SitSW-COMM-2YD   8464 Grant Ln                 RT-DET-0A1    C-26191       
Golden Contracting Corp SW-COMM-2YD   1640 Haggerty Blvd            RT-DET-0A1    C-12638       
Apex Removal Co - Site 1SW-COMM-2YD   9877 Telegraph Blvd           RT-DET-0A1    C-16218       
Iron Development - Site SW-COMM-2YD   9344 Middlebelt Way           RT-DET-0A1    C-41957       
Riverside Development CoSW-COMM-2YD   2816 Cherry Hill Way          RT-DET-0A1    C-25982       
Twin Demolition LLC - SiSW-COMM-2YD   2511 Madison St               RT-DET-0A1    C-09979       
Cornerstone Excavating -SW-COMM-2YD   4528 Jackson Ct               RT-DET-0A1    C-18847       
Lakeside Removal - Site SW-COMM-2YD   3976 Madison Ave              RT-DET-0A1    C-39056       
Valley Contracting LLC -SW-COMM-2YD   514 Warren Way                RT-DET-0A1    C-44418       
Magnolia Construction - SW-COMM-2YD   2771 Jefferson Ct             RT-DET-0A1    C-34338       
Golden Development Corp SW-COMM-2YD   2366 Harrison Dr              RT-DET-0A1    C-14696       
Pioneer Waste LLC - SiteSW-COMM-2YD   3068 Michigan Blvd            RT-DET-0A1    C-01710       
Cornerstone Transport - SW-COMM-2YD   5644 Harrison Ave             RT-DET-0A1    C-12334       
Red Recycling - Site 2  SW-COMM-2YD   9684 Middlebelt Blvd          RT-DET-0A1    C-30219       
Iron Development Co - SiSW-COMM-2YD   1117 Franklin Pkwy            RT-DET-0A1    C-25629       
Quality Services - Site SW-COMM-2YD   5594 Michigan Ave             RT-DET-0A1    C-42970       
Pioneer Waste Corp - SitSW-COMM-2YD   9680 Franklin St              RT-DET-0A1    C-04444       
Valley Contracting Co - SW-COMM-2YD   9633 Harrison Way             RT-DET-0A1    C-44152       
Zephyr Maintenance Ltd -SW-COMM-2YD   2582 Jackson Ave              RT-DET-0A1    C-32726       
E. Construction - Site 1SW-COMM-2YD   1158 Washington Rd            RT-DET-0A1    C-00023       
West Removal - Site 2   SW-COMM-2YD   485 Adams Ave                 RT-DET-0A1    C-19287       
Golden Excavating - SiteSW-COMM-2YD   1501 Grand River St           RT-DET-0A1    C-38420       
Delta Services Ltd - SitSW-COMM-2YD   1291 Oak St                   RT-DET-0A1    C-29651       
Red Development - Site 4SW-COMM-2YD   9972 Monroe Blvd              RT-DET-0A1    C-07129       
Quality Disposal Corp - SW-COMM-2YD   5047 Orchard Lake Way         RT-DET-0A1    C-37418       
Apex Demolition Co - SitSW-COMM-2YD   308 Franklin St               RT-DET-0A1    C-12763       
West Builders - Site 1  SW-COMM-2YD   4457 Grand River St           RT-DET-0A1    C-09220       
Keystone Disposal Corp -SW-COMM-2YD   5785 Trumbull Ln              RT-DET-0A1    C-04384       
Twin Contracting Ltd - SSW-COMM-2YD   2624 Cherry Hill Ct           RT-DET-0A1    C-20732       
Pioneer Maintenance CorpSW-COMM-2YD   2607 Madison Way              RT-DET-0A1    C-21092       
Golden Construction Ltd SW-COMM-2YD   3911 Telegraph Blvd           RT-DET-0A1    C-06096       
Apex Construction Co - SSW-COMM-2YD   6936 Grant Ave                RT-DET-0A1    C-24566       
Riverside Development LLSW-COMM-2YD   2147 Orchard Lake Rd          RT-DET-0A1    C-19735       
Riverside Transport CorpSW-COMM-2YD   3700 Joy Blvd                 RT-DET-0A1    C-01323       
